size,processes,time
10000,1,309.908774
10000,1,309.921947
10000,1,309.933814
10000,1,309.888518
10000,1,309.918108
14142,2,805.544921
14142,2,805.540183
14142,2,805.680448
14142,2,805.577064
14142,2,805.408258
