size,processes,time
20000,1,0.564834
20000,1,0.530126
20000,1,0.529885
20000,1,0.563927
20000,1,0.559299
20000,2,4.205277
20000,2,3.925553
20000,2,3.596801
20000,2,4.035090
20000,2,4.104912
20000,3,7.375967
20000,3,7.173880
20000,3,7.844337
20000,3,6.836275
20000,3,7.287422
20000,4,7.385127
20000,4,7.086215
20000,4,7.209739
20000,4,6.657114
20000,4,6.808501
